IndexKey,IndexName,Group,Date,SourceDate,Close,PE
NIFTYINDIADEFENCE,NIFTY India Defence,Strategy / Thematic / Other,2025-06-30,2025-06-30,8870.4,61.65
NIFTYINDIADEFENCE,NIFTY India Defence,Strategy / Thematic / Other,2025-09-30,2025-09-30,7850.25,54.27
NIFTYINDIADEFENCE,NIFTY India Defence,Strategy / Thematic / Other,2025-12-31,2025-12-31,7747.4,51.77
NIFTYINDIADEFENCE,NIFTY India Defence,Strategy / Thematic / Other,2026-03-31,2026-03-30,7214.3,45.72
NIFTYINDIADEFENCE,NIFTY India Defence,Strategy / Thematic / Other,2026-06-30,2026-06-30,9519.4,57.67
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2021-12-31,2021-12-31,7242.65,
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2022-03-31,2022-03-31,6396.8,561.12
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2022-06-30,2022-06-30,5090.65,85.07
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2022-09-30,2022-09-30,5275.9,62.54
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2022-12-31,2022-12-30,5261.1,150.85
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2023-03-31,2023-03-31,5117.3,161.2
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2023-06-30,2023-06-30,5928.5,113.86
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2023-09-30,2023-09-29,6446.4,118.89
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2023-12-31,2023-12-29,7287.85,143.63
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2024-03-31,2024-03-28,7700.15,124.79
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2024-06-30,2024-06-28,8347.75,451.6
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2024-09-30,2024-09-30,9481.25,1981.55
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2024-12-31,2024-12-31,9713.4,19041.1
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2025-03-31,2025-03-28,8261.9,235.63
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2025-06-30,2025-06-30,9233.4,88.56
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2025-09-30,2025-09-30,8702.3,63.38
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2025-12-31,2025-12-31,9422.55,69.76
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2026-03-31,2026-03-30,7268.6,52.26
NIFTYINDIADIGITAL,NIFTY India Digital,Strategy / Thematic / Other,2026-06-30,2026-06-30,7657.05,27.08
NIFTYINDIAFPI150,NIFTY India FPI 150,Broad Market,2025-09-30,2025-09-30,1523.84,24
NIFTYINDIAFPI150,NIFTY India FPI 150,Broad Market,2025-12-31,2025-12-31,1620.65,24.91
NIFTYINDIAFPI150,NIFTY India FPI 150,Broad Market,2026-03-31,2026-03-30,1401.15,21.55
NIFTYINDIAFPI150,NIFTY India FPI 150,Broad Market,2026-06-30,2026-06-30,1536.1,22.03
NIFTYINDIAINFRASTRUCTURELOGISTICS,NIFTY India Infrastructure & Logistics,Strategy / Thematic / Other,2025-06-30,2025-06-30,11813.33,31.47
NIFTYINDIAINFRASTRUCTURELOGISTICS,NIFTY India Infrastructure & Logistics,Strategy / Thematic / Other,2025-09-30,2025-09-30,11276.94,30.27
NIFTYINDIAINFRASTRUCTURELOGISTICS,NIFTY India Infrastructure & Logistics,Strategy / Thematic / Other,2025-12-31,2025-12-31,11311.95,30.03
NIFTYINDIAINFRASTRUCTURELOGISTICS,NIFTY India Infrastructure & Logistics,Strategy / Thematic / Other,2026-03-31,2026-03-30,10191.85,29.66
NIFTYINDIAINFRASTRUCTURELOGISTICS,NIFTY India Infrastructure & Logistics,Strategy / Thematic / Other,2026-06-30,2026-06-30,12310.3,30.23
NIFTYINDIAINTERNET,NIFTY India Internet,Strategy / Thematic / Other,2025-06-30,2025-06-30,1355.15,111.57
NIFTYINDIAINTERNET,NIFTY India Internet,Strategy / Thematic / Other,2025-09-30,2025-09-30,1396.63,128.96
NIFTYINDIAINTERNET,NIFTY India Internet,Strategy / Thematic / Other,2025-12-31,2025-12-31,1402.4,291.78
NIFTYINDIAINTERNET,NIFTY India Internet,Strategy / Thematic / Other,2026-03-31,2026-03-30,1075.85,190.12
NIFTYINDIAINTERNET,NIFTY India Internet,Strategy / Thematic / Other,2026-06-30,2026-06-30,1258.35,160.67
NIFTYINDIAINTERNETECOMMERCE,NIFTY India Internet & E-Commerce,Strategy / Thematic / Other,2025-03-31,2025-03-28,1147.73,91.46
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2021-09-30,2021-09-30,7897.43,21.45
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2021-12-31,2021-12-31,7931.99,18.84
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2022-03-31,2022-03-31,7963.05,19.03
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2022-06-30,2022-06-30,7286.05,15.95
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2022-09-30,2022-09-30,8158,18.96
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2022-12-31,2022-12-30,8241.75,21.76
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2023-03-31,2023-03-31,7948.1,24.07
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2023-06-30,2023-06-30,9204.15,27.74
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2023-09-30,2023-09-29,9796.8,25.9
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2023-12-31,2023-12-29,11037.95,26.92
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2024-03-31,2024-03-28,12240,27.65
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2024-06-30,2024-06-28,14622.1,30.87
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2024-09-30,2024-09-30,15612.05,34.09
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2024-12-31,2024-12-31,13822.55,29.3
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2025-03-31,2025-03-28,13097.55,27.47
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2025-06-30,2025-06-30,14548.8,29.23
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2025-09-30,2025-09-30,14768.15,28.55
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2025-12-31,2025-12-31,15412.5,28.37
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2026-03-31,2026-03-30,14032.55,25.69
NIFTYINDIAMANUFACTURING,NIFTY India Manufacturing,Strategy / Thematic / Other,2026-06-30,2026-06-30,15876,27.04
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2024-12-31,2024-12-31,11772.7,54.65
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2025-03-31,2025-03-28,10470.25,49.14
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2025-06-30,2025-06-30,11851.25,51.05
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2025-09-30,2025-09-30,11855.5,51.36
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2025-12-31,2025-12-31,11849.05,55.9
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2026-03-31,2026-03-30,9703.55,51.5
NIFTYINDIANEWAGECONSUMPTION,NIFTY India New Age Consumption,Strategy / Thematic / Other,2026-06-30,2026-06-30,11398.15,45.44
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2024-12-31,2024-12-31,3883.38,30.22
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2025-03-31,2025-03-28,3431.2,27.37
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2025-06-30,2025-06-30,3873.96,30.73
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2025-09-30,2025-09-30,3460.19,27.22
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2025-12-31,2025-12-31,3499.08,26.47
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2026-03-31,2026-03-30,2748.95,19.93
NIFTYINDIARAILWAYSPSU,NIFTY India Railways PSU,Strategy / Thematic / Other,2026-06-30,2026-06-30,2869.5,20.57
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2024-12-31,2024-12-31,35211.55,33.89
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2025-03-31,2025-03-28,33407.85,31.16
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2025-06-30,2025-06-30,37435.4,31.77
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2025-09-30,2025-09-30,36371.45,28.7
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2025-12-31,2025-12-31,38967.95,29.83
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2026-03-31,2026-03-30,33378.9,26.09
NIFTYINDIASELECT5CORPORATEGROUPSMAATR,NIFTY India Select 5 Corporate Groups (Maatr),Strategy / Thematic / Other,2026-06-30,2026-06-30,38053.05,24.66
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2024-06-30,2024-06-28,8487.88,58.42
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2024-09-30,2024-09-30,8981.98,65.74
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2024-12-31,2024-12-31,9133.6,73.76
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2025-03-31,2025-03-28,8546.6,68.99
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2025-06-30,2025-06-30,9289.3,68.73
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2025-09-30,2025-09-30,8813.5,62.98
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2025-12-31,2025-12-31,8604.05,65.18
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2026-03-31,2026-03-30,6517.65,48.88
NIFTYINDIATOURISM,NIFTY India Tourism,Strategy / Thematic / Other,2026-06-30,2026-06-30,8012.75,77.92
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2015-12-31,2015-12-31,2769.05,19.67
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2016-03-31,2016-03-31,2548.15,19.42
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2016-06-30,2016-06-30,2845.7,22.53
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2016-09-30,2016-09-30,2793.4,23.5
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2016-12-31,2016-12-30,2712.25,20.23
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2017-03-31,2017-03-31,3096.65,22.98
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2017-06-30,2017-06-30,3201.35,43.75
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2017-09-30,2017-09-29,3245.65,40.7
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2017-12-31,2017-12-29,3637.5,63.9
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2018-03-31,2018-03-28,3328.7,64.61
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2018-06-30,2018-06-29,3125.7,34.39
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2018-09-30,2018-09-28,2967.3,31.11
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2018-12-31,2018-12-31,3175.3,35.02
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2019-03-31,2019-03-29,3207.9,37.79
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2019-06-30,2019-06-28,3369.2,41.37
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2019-09-30,2019-09-30,3208.4,20.41
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2019-12-31,2019-12-31,3255.3,24.14
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2020-03-31,2020-03-31,2360.5,18.71
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2020-06-30,2020-06-30,3032.35,33.76
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2020-09-30,2020-09-30,3080.95,68.57
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2020-12-31,2020-12-31,3650.95,49.52
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2021-03-31,2021-03-31,4087.8,34.22
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2021-06-30,2021-06-30,4339.25,22.43
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2021-09-30,2021-09-30,5025.35,20.48
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2021-12-31,2021-12-31,4949.9,17.81
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2022-03-31,2022-03-31,5018.55,16.32
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2022-06-30,2022-06-30,4619.8,14.95
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2022-09-30,2022-09-30,4957.85,17.77
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2022-12-31,2022-12-30,5252.1,21.11
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2023-03-31,2023-03-31,5090.95,20.94
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2023-06-30,2023-06-30,5738.7,23.28
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2023-09-30,2023-09-29,6242.85,19.52
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2023-12-31,2023-12-29,7303.4,19.27
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2024-03-31,2024-03-28,8336,21.05
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2024-06-30,2024-06-28,9133.95,22.81
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2024-09-30,2024-09-30,9574.8,25.49
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2024-12-31,2024-12-31,8463.5,24.16
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2025-03-31,2025-03-28,8457.8,23.5
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2025-06-30,2025-06-30,9409.35,24.46
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2025-09-30,2025-09-30,9007.2,21.71
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2025-12-31,2025-12-31,9616.35,21.69
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2026-03-31,2026-03-30,8560.95,19.67
NIFTYINFRASTRUCTURE,NIFTY Infrastructure,Strategy / Thematic / Other,2026-06-30,2026-06-30,9392.2,21.21
NIFTYINSURANCE,NIFTY Insurance,Sectoral,2026-06-30,2026-06-30,1925.66,34.15
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2024-09-30,2024-09-30,2337.82,65.13
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2024-12-31,2024-12-31,2228.15,61.63
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2025-03-31,2025-03-28,1818,52.55
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2025-06-30,2025-06-30,2083.5,64.7
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2025-09-30,2025-09-30,2143.1,83.47
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2025-12-31,2025-12-31,2048.85,70.52
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2026-03-31,2026-03-30,1782.65,57.42
NIFTYIPO,NIFTY Ipo,Strategy / Thematic / Other,2026-06-30,2026-06-30,2292.8,54.17
NIFTYIT,NIFTY IT,Sectoral,2015-12-31,2015-12-31,11212.55,19.51
NIFTYIT,NIFTY IT,Sectoral,2016-03-31,2016-03-31,11309.3,19.71
NIFTYIT,NIFTY IT,Sectoral,2016-06-30,2016-06-30,11120.15,18.49
NIFTYIT,NIFTY IT,Sectoral,2016-09-30,2016-09-30,10292.3,16.67
NIFTYIT,NIFTY IT,Sectoral,2016-12-31,2016-12-30,10399.25,16.63
NIFTYIT,NIFTY IT,Sectoral,2017-03-31,2017-03-31,10703.25,16.92
NIFTYIT,NIFTY IT,Sectoral,2017-06-30,2017-06-30,10155.05,16.38
NIFTYIT,NIFTY IT,Sectoral,2017-09-30,2017-09-29,10475.35,16.95
NIFTYIT,NIFTY IT,Sectoral,2017-12-31,2017-12-29,11665.75,18.45
NIFTYIT,NIFTY IT,Sectoral,2018-03-31,2018-03-28,12511.55,18.58
NIFTYIT,NIFTY IT,Sectoral,2018-06-30,2018-06-29,13989.5,19.95
NIFTYIT,NIFTY IT,Sectoral,2018-09-30,2018-09-28,15838.05,22.25
NIFTYIT,NIFTY IT,Sectoral,2018-12-31,2018-12-31,14440.3,20
NIFTYIT,NIFTY IT,Sectoral,2019-03-31,2019-03-29,15628.2,23.27
NIFTYIT,NIFTY IT,Sectoral,2019-06-30,2019-06-28,15936.45,23.13
NIFTYIT,NIFTY IT,Sectoral,2019-09-30,2019-09-30,15540.15,21.16
NIFTYIT,NIFTY IT,Sectoral,2019-12-31,2019-12-31,15652.4,20.66
NIFTYIT,NIFTY IT,Sectoral,2020-03-31,2020-03-31,12763.65,16.56
NIFTYIT,NIFTY IT,Sectoral,2020-06-30,2020-06-30,14754.3,19.67
NIFTYIT,NIFTY IT,Sectoral,2020-09-30,2020-09-30,19951.3,26.86
NIFTYIT,NIFTY IT,Sectoral,2020-12-31,2020-12-31,24251.35,32.69
NIFTYIT,NIFTY IT,Sectoral,2021-03-31,2021-03-31,25855,28.65
NIFTYIT,NIFTY IT,Sectoral,2021-06-30,2021-06-30,29168,31.87
NIFTYIT,NIFTY IT,Sectoral,2021-09-30,2021-09-30,35028,36.81
NIFTYIT,NIFTY IT,Sectoral,2021-12-31,2021-12-31,38701,38.91
NIFTYIT,NIFTY IT,Sectoral,2022-03-31,2022-03-31,36317.2,35.85
NIFTYIT,NIFTY IT,Sectoral,2022-06-30,2022-06-30,27843.35,25.39
NIFTYIT,NIFTY IT,Sectoral,2022-09-30,2022-09-30,26981.15,24.72
NIFTYIT,NIFTY IT,Sectoral,2022-12-31,2022-12-30,28621.7,26.29
NIFTYIT,NIFTY IT,Sectoral,2023-03-31,2023-03-31,28698.6,25.31
NIFTYIT,NIFTY IT,Sectoral,2023-06-30,2023-06-30,29563,25.42
NIFTYIT,NIFTY IT,Sectoral,2023-09-30,2023-09-29,31784.4,26.74
NIFTYIT,NIFTY IT,Sectoral,2023-12-31,2023-12-29,35515,29.74
NIFTYIT,NIFTY IT,Sectoral,2024-03-31,2024-03-28,34898.15,29.93
NIFTYIT,NIFTY IT,Sectoral,2024-06-30,2024-06-28,36157.5,30.25
NIFTYIT,NIFTY IT,Sectoral,2024-09-30,2024-09-30,41946.05,34.4
NIFTYIT,NIFTY IT,Sectoral,2024-12-31,2024-12-31,43337.8,34.03
NIFTYIT,NIFTY IT,Sectoral,2025-03-31,2025-03-28,36886.15,27.87
NIFTYIT,NIFTY IT,Sectoral,2025-06-30,2025-06-30,38950,28.81
NIFTYIT,NIFTY IT,Sectoral,2025-09-30,2025-09-30,33655.1,24.29
NIFTYIT,NIFTY IT,Sectoral,2025-12-31,2025-12-31,37884.05,26.65
NIFTYIT,NIFTY IT,Sectoral,2026-03-31,2026-03-30,29062.6,20.64
NIFTYIT,NIFTY IT,Sectoral,2026-06-30,2026-06-30,26299.05,17.26
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2017-12-31,2017-12-29,6145.35,37.55
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2018-03-31,2018-03-28,5705.9,34.51
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2018-06-30,2018-06-29,5768.36,33.94
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2018-09-30,2018-09-28,5667.51,33.54
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2018-12-31,2018-12-31,5763.86,32.64
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2019-03-31,2019-03-29,6011.71,32.52
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2019-06-30,2019-06-28,5960.89,31.59
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2019-09-30,2019-09-30,5687.47,27.11
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2019-12-31,2019-12-31,6045.55,28.73
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2020-03-31,2020-03-31,4304.47,20.51
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2020-06-30,2020-06-30,5276.28,38.42
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2020-09-30,2020-09-30,5902.99,78.3
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2020-12-31,2020-12-31,7234.79,60.9
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2021-03-31,2021-03-31,7935.05,37.22
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2021-06-30,2021-06-30,8768.45,31.45
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2021-09-30,2021-09-30,9797.05,29.75
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2021-12-31,2021-12-31,9814.15,26.94
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2022-03-31,2022-03-31,9650.2,24.82
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2022-06-30,2022-06-30,8705.95,21.02
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2022-09-30,2022-09-30,9815.5,22.9
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2022-12-31,2022-12-30,10143.55,24.28
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2023-03-31,2023-03-31,9618.9,22.28
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2023-06-30,2023-06-30,11023.85,24.77
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2023-09-30,2023-09-29,11877.5,24.58
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2023-12-31,2023-12-29,13347,25.06
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2024-03-31,2024-03-28,13921.1,27.46
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2024-06-30,2024-06-28,15756.45,30.28
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2024-09-30,2024-09-30,16910.05,32.24
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2024-12-31,2024-12-31,15714.8,29.48
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2025-03-31,2025-03-28,14821.1,26.18
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2025-06-30,2025-06-30,16572.25,27.72
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2025-09-30,2025-09-30,15946.5,26.02
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2025-12-31,2025-12-31,16854.95,26.79
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2026-03-31,2026-03-30,14574.5,23.55
NIFTYLARGEMIDCAP250,NIFTY LargeMidcap 250,Broad Market,2026-06-30,2026-06-30,16476.35,23.88
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2015-12-31,2015-12-31,7485.07,24.71
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2016-03-31,2016-03-31,7214.11,22.52
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2016-06-30,2016-06-30,7978.96,24.24
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2016-09-30,2016-09-30,8320.34,24.63
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2016-12-31,2016-12-30,7758.3,21.73
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2017-03-31,2017-03-31,8717.11,24.31
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2017-06-30,2017-06-30,8971.02,25.3
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2017-09-30,2017-09-29,9249.33,27.48
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2017-12-31,2017-12-29,10102.21,30.1
NIFTYLOWVOLATILITY50,NIFTY Low Volatility 50,Strategy / Thematic / Other,2018-03-31,2018-03-28,9544.39,27.05
